Geneid	gene_name	AS-520233-LR-53525Aligned.sortedByCoord.out.bam	AS-520225-LR-53523Aligned.sortedByCoord.out.bam	AS-520224-LR-53523Aligned.sortedByCoord.out.bam	AS-520228-LR-53524Aligned.sortedByCoord.out.bam	AS-520218-LR-52931Aligned.sortedByCoord.out.bam	AS-520229-LR-53524Aligned.sortedByCoord.out.bam	AS-520226-LR-53524Aligned.sortedByCoord.out.bam	AS-520220-LR-52931Aligned.sortedByCoord.out.bam	AS-520230-LR-53525Aligned.sortedByCoord.out.bam	AS-520222-LR-53523Aligned.sortedByCoord.out.bam	AS-520223-LR-53523Aligned.sortedByCoord.out.bam	AS-520221-LR-52931Aligned.sortedByCoord.out.bam	AS-520232-LR-53525Aligned.sortedByCoord.out.bam	AS-520219-LR-52931Aligned.sortedByCoord.out.bam	AS-520227-LR-53524Aligned.sortedByCoord.out.bam	AS-520231-LR-53525Aligned.sortedByCoord.out.bam
ENSG00000183397	C19orf71	3	2	3	14	13	8	12	33	17	12	41	11	3	17	15	39
ENSG00000267436	AC005786.3	0	4	4	13	16	6	3	18	20	18	15	7	4	7	5	19
ENSG00000267231	AC005786.2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000279590	AC005786.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266959	AC005786.1	0	0	0	1	1	0	1	1	0	2	0	1	0	0	0	3
ENSG00000064961	HMG20B	1681	1976	2236	4868	2702	2050	2552	6634	5134	4874	9276	3518	2502	1950	1924	9431
ENSG00000179855	GIPC3	1	2	5	28	9	5	9	18	15	7	20	4	6	9	8	18
ENSG00000006638	TBXA2R	5	3	13	15	5	4	10	17	16	5	18	10	12	10	11	18
ENSG00000226800	CACTIN-AS1	0	1	5	16	4	5	9	23	33	14	62	9	4	8	6	60
ENSG00000105298	CACTIN	871	1004	1350	916	1133	1102	1108	1147	2434	2298	2722	1868	1526	1248	1158	2539
ENSG00000186111	PIP5K1C	1577	1775	3189	2627	3132	2675	3108	3511	5784	5626	7932	4564	3451	3100	2885	7940
ENSG00000267304	AC004637.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105289	TJP3	2237	2387	2831	5827	3819	3924	3833	7737	8123	7574	14398	6742	3187	2853	2549	14386
ENSG00000011132	APBA3	476	551	619	744	537	418	481	960	908	883	1484	797	669	506	470	1461
ENSG00000267205	AC005954.2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267138	AC005954.1	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	0
ENSG00000183617	MRPL54	753	775	936	1830	937	773	933	2716	1790	1720	3166	1212	1081	664	730	3102
ENSG00000173976	RAX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267148	AC005777.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000007264	MATK	0	0	0	1	0	0	0	1	0	0	3	0	0	0	0	1
ENSG00000105278	ZFR2	0	0	0	3	0	0	1	7	0	0	0	1	1	1	0	0
ENSG00000266989	FTLP5	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	2
ENSG00000167654	ATCAY	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000266627	RN7SL202P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000077009	NMRK2	1	1	2	4	0	0	1	1	2	0	2	3	0	0	0	0
ENSG00000167657	DAPK3	1504	1646	1952	1886	1647	1257	1587	2474	2473	2455	3465	2027	2109	1649	1481	3450
ENSG00000283928	MIR637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167658	EEF2	95794	104155	115580	181089	149180	86869	147367	268756	285009	264960	438995	143877	124846	128404	131812	448157
ENSG00000206775	SNORD37	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000105229	PIAS4	1133	1216	1518	1711	1326	1277	1333	2385	2368	2365	3535	2018	1484	1328	1247	3510
ENSG00000178951	ZBTB7A	2586	2876	4087	8515	5091	4988	4802	11491	12135	12039	19404	7958	4610	6183	5775	19427
ENSG00000268670	AC016586.1	3	2	2	2	2	13	6	6	12	9	7	27	2	3	17	19
ENSG00000126934	MAP2K2	4791	5494	5691	8899	6285	4873	6217	12076	11043	10804	20389	8365	6347	5362	4929	20403
ENSG00000278007	AC016586.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000060566	CREB3L3	5	3	5	5	16	34	17	17	24	28	30	43	9	10	9	24
ENSG00000077463	SIRT6	499	571	629	2053	774	628	705	2848	1440	1382	2615	1092	687	565	478	2703
ENSG00000089847	ANKRD24	3	2	3	44	16	12	11	62	79	76	152	26	7	7	9	155
ENSG00000105246	EBI3	11	20	5	20	7	0	16	28	12	15	55	11	14	12	13	64
ENSG00000280247	AC005578.1	0	1	1	1	0	1	1	5	2	2	3	2	1	0	1	4
ENSG00000105248	YJU2	491	477	576	1113	689	495	583	1561	1393	1138	2086	753	731	499	524	2143
ENSG00000105251	SHD	0	1	0	3	0	1	0	1	1	0	2	1	0	0	0	0
ENSG00000167664	TMIGD2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
ENSG00000105255	FSD1	210	260	322	92	224	174	189	128	285	255	296	289	322	144	202	272
ENSG00000178078	STAP2	735	864	1038	1682	1228	811	1131	2335	1849	1716	3389	1269	1134	820	898	3528
ENSG00000269425	AC104521.1	3	3	4	2	6	9	9	7	8	9	15	7	6	6	7	8
ENSG00000008382	MPND	705	788	920	695	937	866	991	922	1561	1559	1941	1408	982	639	686	1969
ENSG00000269807	AC007292.3	0	0	0	0	1	3	0	0	0	0	1	0	0	0	1	0
ENSG00000267938	EIF1P6	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1
ENSG00000269318	AC007292.2	5	4	2	7	11	1	7	11	9	18	27	4	4	7	2	21
ENSG00000141985	SH3GL1	3012	3269	4160	6496	3752	3048	3746	9511	7756	7442	10534	5124	4695	3218	3178	10967
ENSG00000267980	AC007292.1	10	25	12	4	28	28	19	11	42	27	27	44	17	25	21	40
ENSG00000167670	CHAF1A	1795	1855	3202	525	2118	2170	1901	844	3789	3558	2052	3384	3615	2583	2860	2030
ENSG00000267255	AC011498.3	1	0	0	1	3	1	2	0	0	3	1	2	2	0	1	2
ENSG00000167671	UBXN6	2704	3046	3479	10102	4923	3286	4974	13937	9256	8498	17819	5437	3932	4156	3862	17688
ENSG00000266437	MIR4746	0	0	2	0	0	1	0	0	7	2	1	1	2	2	4	0
ENSG00000267030	AC011498.2	8	1	2	2	8	7	5	0	9	4	2	13	9	9	11	4
ENSG00000280239	AC011498.7	12	15	32	0	23	36	27	3	43	37	9	59	21	42	41	11
ENSG00000267769	AC011498.6	0	4	2	5	4	3	7	7	9	5	6	5	3	1	4	6
ENSG00000267011	AC011498.1	2	0	1	4	2	3	1	9	6	4	22	1	0	1	0	13
ENSG00000167674	HDGFL2	2273	2392	3156	5348	2769	2375	2844	7277	6195	6008	9337	4104	3572	3611	3424	9191
ENSG00000167676	PLIN4	6	4	11	24	14	38	18	32	98	83	105	65	13	29	24	134
ENSG00000214456	PLIN5	21	25	37	59	40	58	51	85	72	96	103	83	39	38	44	109
ENSG00000267385	AC011498.4	0	1	0	1	0	2	0	0	0	1	4	2	0	0	0	3
ENSG00000171236	LRG1	1280	1401	1693	899	1725	1395	1726	1416	1960	1883	2220	2220	1937	1145	1196	2360
ENSG00000167680	SEMA6B	21	24	61	63	27	22	29	72	62	55	80	38	60	32	35	65
ENSG00000267408	AC011498.5	6	5	3	6	2	7	9	13	26	15	23	5	5	16	17	25
ENSG00000185361	TNFAIP8L1	768	886	1157	1329	1054	925	944	1856	1849	1789	3115	1481	1266	1328	1463	3054
ENSG00000074842	MYDGF	2709	2989	3400	3089	3051	2875	3025	4612	4500	4102	6936	4341	3712	1903	2069	7009
ENSG00000268565	AC005339.1	3	4	3	0	0	5	6	0	7	1	1	2	2	2	2	2
ENSG00000142002	DPP9	3229	3481	4970	2872	3772	3812	3804	4114	6726	5957	7514	6183	5389	3836	4104	7640
ENSG00000205790	DPP9-AS1	0	1	0	1	0	0	0	0	0	2	0	1	1	0	0	0
ENSG00000287884	AC005594.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000176840	MIR7-3HG	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
ENSG00000207630	MIR7-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268536	AC005523.1	2	3	0	1	4	5	1	1	2	1	3	2	0	1	0	0
ENSG00000141965	FEM1A	1388	1493	1932	1579	1489	1323	1382	2477	3659	3386	4596	2240	2106	1678	1797	4588
ENSG00000269604	AC005523.2	2	2	1	1	2	2	0	3	0	2	3	1	2	0	1	1
ENSG00000127666	TICAM1	753	951	952	2071	804	601	770	2982	2089	2009	3534	1056	1004	1276	1207	3604
ENSG00000267484	AC027319.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000105355	PLIN3	3249	3732	4437	5572	4560	2897	4493	8471	5490	4909	9285	4710	4679	3572	3673	9321
ENSG00000205784	ARRDC5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000276043	UHRF1	414	514	1116	178	635	1189	654	210	1239	1217	514	1990	1168	1029	1065	590
ENSG00000263409	MIR4747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000127663	KDM4B	627	733	1138	2249	2214	1101	2122	3247	2516	2512	3906	1856	1176	1466	1371	3886
ENSG00000105426	PTPRS	1590	1641	3065	1680	2466	2996	2482	2577	5022	5104	5713	5004	2991	2809	2888	5249
ENSG00000267550	AC022517.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239524	RPL32P34	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0
ENSG00000274447	AC005790.1	0	0	0	5	0	1	1	4	5	5	2	1	0	0	3	9
ENSG00000105428	ZNRF4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223573	TINCR	6	5	12	22	8	4	6	36	30	9	38	8	18	7	12	35
ENSG00000233270	SNRPEP4	2	1	6	4	3	4	3	10	4	5	5	9	3	1	2	9
ENSG00000130254	SAFB2	1236	1411	2395	1519	1869	1830	1828	1922	3687	3466	4355	3093	2521	1763	1723	4446
ENSG00000160633	SAFB	2357	2638	4695	5583	4166	4060	3916	7829	9069	8322	12630	6567	5256	3762	3777	12264
ENSG00000130255	RPL36	8708	9943	10141	17783	12296	9183	11981	26660	28431	25977	44323	14185	11905	11805	12124	43264
ENSG00000174917	MICOS13	1007	1114	1279	978	1483	1200	1469	1366	2286	2219	2783	2109	1447	949	841	3123
ENSG00000167733	HSD11B1L	72	81	77	196	173	128	165	286	276	275	535	198	104	85	91	488
ENSG00000196365	LONP1	4196	4603	5935	4613	6013	4325	5876	6628	16324	15329	22083	7199	6212	4857	4946	22262
ENSG00000174898	CATSPERD	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000212123	PRR22	17	24	36	13	37	34	38	10	53	45	31	57	27	26	24	26
ENSG00000267157	AC011499.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000141994	DUS3L	585	594	719	257	495	498	519	318	786	704	850	879	669	381	392	885
ENSG00000171119	NRTN	129	164	217	112	178	142	180	125	329	414	433	238	237	231	178	412
ENSG00000156413	FUT6	25	33	29	5	73	46	63	13	55	33	19	75	38	62	51	28
ENSG00000171124	FUT3	148	172	219	124	540	179	524	190	439	404	623	297	251	302	325	550
ENSG00000267709	AC024592.2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
ENSG00000130383	FUT5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000267740	AC024592.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174886	NDUFA11	661	694	816	717	822	767	865	977	1404	1396	1477	1305	875	626	514	1629
ENSG00000266941	AC024592.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000267314	AC104532.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187650	VMAC	41	55	72	157	124	97	113	234	247	193	434	158	92	98	110	480
ENSG00000267571	AC104532.2	1	3	5	9	6	5	3	9	11	8	24	13	1	8	5	15
ENSG00000105519	CAPS	2038	2333	2730	7612	5234	3793	5051	10148	8052	7999	14163	6196	2945	2789	2365	14610
ENSG00000031823	RANBP3	1891	2116	2674	2194	2249	2184	2185	3162	4009	3856	5251	3477	3100	2011	2039	5359
ENSG00000266983	AC011444.1	1	4	2	0	1	2	1	2	0	2	4	4	0	1	1	3
ENSG00000087903	RFX2	435	458	583	481	560	490	545	700	1024	966	1197	828	661	773	842	1236
ENSG00000267262	AC011444.2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000267589	AC011444.4	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0
ENSG00000267299	AC011444.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130377	ACSBG2	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0
ENSG00000267415	AC011471.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284490	AC011471.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130382	MLLT1	2559	2789	5258	4409	4500	4428	4427	6514	8968	8591	11923	7193	5911	4297	4342	12032
ENSG00000267563	AC011471.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280394	AC011471.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167769	ACER1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269802	AC011491.3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000125656	CLPP	1835	2059	2139	2985	2122	1683	1984	4212	4004	3663	6506	2714	2348	1470	1496	6662
ENSG00000125652	ALKBH7	539	623	701	1599	920	736	900	1970	1616	1672	3269	1265	654	584	484	3136
ENSG00000125650	PSPN	79	74	107	182	143	140	156	304	309	307	475	211	107	115	105	515
ENSG00000125651	GTF2F1	3455	3672	4595	6973	4736	3420	4642	10391	8141	7481	12194	5464	5274	4227	4329	12178
ENSG00000269444	AC011491.2	0	0	0	0	0	0	0	0	3	0	0	0	0	1	6	0
ENSG00000274390	MIR6885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273758	MIR6790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214347	AC011491.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000088247	KHSRP	12318	13358	19278	13297	14518	12968	14718	18627	25088	23724	32411	20402	21376	11660	11851	31994
ENSG00000284159	MIR3940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181240	SLC25A41	7	6	19	34	29	33	29	38	26	45	59	39	13	26	25	67
ENSG00000125648	SLC25A23	6295	6800	9781	11626	10852	7523	10608	17340	18875	16777	29307	11758	10852	8943	10068	30103
ENSG00000130545	CRB3	869	964	1225	1756	1357	1212	1259	2299	2076	1960	3097	1904	1286	997	933	3051
ENSG00000205744	DENND1C	3	1	3	5	5	4	4	19	11	6	12	4	3	2	8	9
ENSG00000275234	AC010503.5	256	270	439	548	493	490	535	806	609	601	858	674	554	349	454	965
ENSG00000104833	TUBB4A	47	54	81	114	28	28	48	149	137	121	189	33	66	35	19	185
ENSG00000268191	AC010503.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268203	AC010503.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125657	TNFSF9	90	99	112	88	102	86	108	124	153	112	181	104	132	109	112	166
ENSG00000268742	AC010503.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269546	CLIC4P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199223	AC010503.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125726	CD70	1	0	0	5	0	0	0	11	2	0	3	1	1	0	0	5
ENSG00000268785	RPL7P50	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1
ENSG00000125735	TNFSF14	0	0	1	0	0	0	0	5	0	0	0	0	0	2	0	0
ENSG00000125730	C3	706	738	1026	1307	760	389	688	1954	1949	1744	3138	716	1139	873	1047	3149
ENSG00000276980	AC008760.2	2	3	4	7	1	1	0	3	3	2	10	2	3	5	4	2
ENSG00000125734	GPR108	2401	2437	2794	6453	3406	2918	3349	10324	8072	7477	14876	4672	3121	2385	2872	15293
ENSG00000283950	MIR6791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125733	TRIP10	4321	4695	5820	7579	4255	3487	4042	11538	10328	9386	17548	5729	6567	4327	4763	17844
ENSG00000269680	AC008760.1	0	0	1	4	4	5	2	5	11	11	13	2	0	14	8	14
ENSG00000125731	SH2D3A	1687	1807	2079	3204	2232	1934	2211	4290	4104	4140	6069	3090	2267	1876	2066	6129
ENSG00000141968	VAV1	6	9	8	12	5	11	15	13	12	27	29	11	19	10	10	42
ENSG00000174837	ADGRE1	0	0	0	0	0	0	0	3	0	2	1	0	0	0	0	0
ENSG00000280091	AC020895.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269385	AC020895.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276568	AC025278.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268758	ADGRE4P	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000268845	AC025278.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269761	AC025278.2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283679	AC025278.4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
ENSG00000196589	MBD3L2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237247	MBD3L5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205718	MBD3L4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230522	MBD3L2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182315	MBD3L3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130544	ZNF557	130	156	131	203	117	206	128	259	366	403	398	246	165	235	279	437
ENSG00000171105	INSR	151	142	316	1480	584	369	507	2141	1542	1405	3380	587	364	459	546	3300
ENSG00000263264	AC119396.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268861	AC008878.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267852	AC119396.2	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	2
ENSG00000104880	ARHGEF18	643	722	1155	2641	1351	1054	1274	3769	2058	1992	4001	1635	1314	1047	1068	3966
ENSG00000104883	PEX11G	46	62	82	537	178	132	180	669	490	503	973	218	95	114	106	1010
ENSG00000198723	TEX45	4	8	10	39	8	10	10	59	52	36	78	13	3	10	14	121
ENSG00000267952	AC008878.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198816	ZNF358	689	856	913	2014	1439	1158	1433	2351	2544	2525	4587	2093	1009	1114	922	4594
ENSG00000269371	AC008878.4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
ENSG00000090674	MCOLN1	564	617	670	331	549	467	604	508	1082	940	1228	779	622	513	518	1336
ENSG00000268614	AC008878.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000032444	PNPLA6	2324	2676	3104	4130	4058	2923	4061	5844	5860	5490	9966	4916	3236	3033	2833	10315
ENSG00000076826	CAMSAP3	1441	1670	2031	2227	1932	1884	1873	2849	4033	4047	5259	3280	2197	2461	2178	5205
ENSG00000273657	MIR6792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000076924	XAB2	2376	2600	2742	3782	2912	2433	2904	5587	4653	4364	7654	3991	2933	1897	1917	7811
ENSG00000229833	PET100	82	77	122	209	138	147	103	322	237	202	370	217	129	76	72	362
ENSG00000268400	AC008763.2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSG00000174788	PCP2	1	0	3	16	6	3	9	26	14	22	33	10	1	3	6	29
ENSG00000268204	AC008763.1	1	3	1	14	3	4	1	26	18	11	39	1	0	2	4	46
ENSG00000076944	STXBP2	1716	1916	2156	2900	2637	1812	2529	4295	3666	3426	5947	2977	2386	1880	1849	6175
ENSG00000269228	RPS27AP19	0	0	0	2	1	2	2	1	1	0	1	0	0	0	1	0
ENSG00000104918	RETN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183019	MCEMP1	0	0	0	0	0	0	0	4	1	0	0	0	0	0	1	0
ENSG00000269711	AC008763.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181029	TRAPPC5	11	19	16	52	28	22	25	63	46	73	111	48	17	19	17	97
ENSG00000104921	FCER2	0	1	0	3	0	0	0	3	0	1	0	1	0	0	0	0
ENSG00000182566	CLEC4G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000090659	CD209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242636	RPL21P129	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0
ENSG00000104938	CLEC4M	1	0	1	3	0	1	0	2	0	0	0	0	0	0	1	0
ENSG00000268297	CLEC4GP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269763	EXOSC3P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142459	EVI5L	599	745	1014	1738	1249	1013	1240	2349	2560	2246	3870	1735	1127	1109	1082	3834
ENSG00000183248	PRR36	1341	1301	1509	2017	1791	1582	1633	2566	3086	2830	4447	2573	1737	1763	1705	4518
ENSG00000268120	AC010336.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269153	LYPLA2P2	3	0	0	0	1	0	3	2	5	2	0	1	0	2	0	1
ENSG00000285674	AC010336.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199900	RNA5SP463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171017	LRRC8E	545	603	763	594	508	518	548	918	922	825	1160	814	805	609	731	1225
ENSG00000214248	AC010336.1	9	10	8	5	9	17	9	3	29	33	16	25	7	12	13	12
ENSG00000076984	MAP2K7	1354	1541	1928	3233	2128	1752	2046	4487	4354	4177	6797	2977	1946	1826	1608	6719
ENSG00000268149	AC010336.4	0	1	0	2	0	0	0	3	2	1	6	0	1	0	0	2
ENSG00000260001	TGFBR3L	62	71	71	222	74	93	87	186	248	295	440	190	94	109	61	461
ENSG00000260500	AC010336.2	2	2	3	2	1	1	3	3	3	6	6	2	1	3	1	16
ENSG00000104976	SNAPC2	727	831	886	1830	888	733	922	2512	1823	1786	3261	1243	964	876	763	3238
ENSG00000178531	CTXN1	770	893	1071	342	684	488	762	372	1076	1097	922	891	1184	821	604	862
ENSG00000269139	AC010336.5	0	1	3	3	1	1	0	0	1	0	2	1	1	0	2	3
ENSG00000104980	TIMM44	1426	1534	1797	2056	1371	1360	1277	3178	3881	3684	5441	2004	2043	1206	1239	5535
ENSG00000286138	AC010336.8	3	7	7	7	4	2	2	11	16	13	10	1	6	7	15	9
ENSG00000066044	ELAVL1	4122	4425	6297	2676	4353	4977	4142	3885	7528	7336	7467	6906	6343	4997	5524	7490
ENSG00000269813	AC010336.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267939	AC008946.1	3	6	13	29	6	11	9	32	23	22	52	4	13	9	9	56
ENSG00000131142	CCL25	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000142449	FBN3	1	0	0	4	0	0	0	4	4	2	11	1	0	0	0	1
ENSG00000269651	AC022146.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000090661	CERS4	47	64	53	177	75	71	78	250	196	171	350	85	79	82	70	339
ENSG00000271717	AC022146.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167775	CD320	3397	4014	4117	2827	3739	3122	3787	3976	6191	6026	7315	5358	4423	2531	2475	7683
ENSG00000167774	AC010323.1	0	0	0	2	0	0	0	1	2	0	1	0	0	1	0	0
ENSG00000267855	NDUFA7	3	6	5	23	4	9	6	41	12	15	97	11	8	6	8	63
ENSG00000233927	RPS28	1295	1397	1723	2973	2145	1633	2143	4530	3863	3496	6132	2393	1584	1819	1830	6294
ENSG00000186994	KANK3	6	5	9	30	12	12	11	27	20	15	25	38	4	9	9	27
ENSG00000268884	AC010323.2	1	0	1	0	0	0	0	4	2	2	2	0	1	0	1	4
ENSG00000167772	ANGPTL4	96	115	104	197	978	59	906	313	198	180	253	116	134	255	224	253
ENSG00000269386	RAB11B-AS1	33	30	31	91	95	55	91	110	138	95	187	99	67	61	63	162
ENSG00000265390	MIR4999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185236	RAB11B	2389	2743	3247	8217	4486	3485	4372	10883	7347	6957	13932	5598	3753	3373	2896	14041
ENSG00000099785	MARCHF2	466	525	594	1113	652	491	661	1532	1482	1397	2513	794	622	555	552	2575
ENSG00000268931	AC136469.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000279827	AC136469.2	25	27	33	3	31	42	21	4	50	30	32	41	55	17	8	27
ENSG00000099783	HNRNPM	9879	11117	18793	2820	13615	15349	13342	3704	16735	16136	14952	23445	19223	9024	9612	14223
ENSG00000133246	PRAM1	0	0	0	0	0	0	0	1	3	1	0	0	0	2	2	1
ENSG00000133250	ZNF414	162	166	171	263	239	230	254	314	407	429	680	389	183	163	158	657
ENSG00000142347	MYO1F	12	33	18	76	37	24	40	111	99	100	196	54	22	25	20	185
ENSG00000268618	AC092316.1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
ENSG00000142303	ADAMTS10	1	0	0	2	0	1	1	3	0	2	4	4	0	1	0	4
ENSG00000267986	AC130469.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268480	LINC01862	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000279426	AC243312.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181786	ACTL9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181733	OR2Z1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269244	RPL23AP78	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	3
ENSG00000268922	AC012616.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167785	ZNF558	103	147	345	522	338	477	336	790	1131	946	1501	628	348	406	537	1438
ENSG00000269300	AC008734.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000170948	MBD3L1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269400	AC008734.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181143	MUC16	0	0	0	0	4	0	2	3	5	5	9	1	0	1	2	5
ENSG00000267332	BOLA3P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267154	OR1M4P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
