Geneid	gene_name
ENSG00000235961	PNMA6A
ENSG00000235978	AC018816.1
ENSG00000236078	LINC01447
ENSG00000236088	COX10-AS1
ENSG00000236090	LDHAP3
ENSG00000236095	AL807757.2
ENSG00000236104	ZBTB22
ENSG00000236137	AL445231.1
ENSG00000236144	TMEM147-AS1
ENSG00000236200	KDM4A-AS1
ENSG00000236204	LINC01376
ENSG00000236212	AC009262.1
ENSG00000236213	AC006369.1
ENSG00000236255	AC009404.1
ENSG00000236287	ZBED5
ENSG00000236305	SLC12A9-AS1
ENSG00000236307	EEF1E1P1
ENSG00000236349	SUCLG2P2
ENSG00000236397	DDX11L2
ENSG00000236404	VLDLR-AS1
ENSG00000236423	LINC01134
ENSG00000236432	MFF-DT
ENSG00000236456	AL035458.1
ENSG00000236480	PKMP1
ENSG00000236496	GPS2P1
ENSG00000236502	SIX3-AS1
ENSG00000236528	AL033528.3
ENSG00000236548	RNF217-AS1
ENSG00000236552	RPL13AP5
ENSG00000236565	HNRNPA3P5
ENSG00000236591	AL357992.1
ENSG00000236603	RANP1
ENSG00000236609	ZNF853
ENSG00000236617	AC127070.1
ENSG00000236618	PITPNA-AS1
ENSG00000236643	AL354928.1
ENSG00000236671	PRKG1-AS1
ENSG00000236682	MAP3K2-DT
ENSG00000236683	HMGA1P1
ENSG00000236698	EIF1AXP1
ENSG00000236751	LINC01186
ENSG00000236753	MKLN1-AS
ENSG00000236762	RPL19P16
ENSG00000236778	INTS6-AS1
ENSG00000236801	RPL24P8
ENSG00000236809	SNX25P1
ENSG00000236810	ELOA-AS1
ENSG00000236814	AC046176.1
ENSG00000236824	BCYRN1
ENSG00000236829	Z97634.1
ENSG00000236830	CBR3-AS1
ENSG00000236859	NIFK-AS1
ENSG00000236901	MIR600HG
ENSG00000236914	LINC01852
ENSG00000236924	AL162411.1
ENSG00000236969	GGT8P
ENSG00000236993	GAPDHP21
ENSG00000237004	ZNRF2P1
ENSG00000237036	ZEB1-AS1
ENSG00000237037	NDUFA6-DT
ENSG00000237125	HAND2-AS1
ENSG00000237149	ZNF503-AS2
ENSG00000237172	B3GNT9
ENSG00000237187	NR2F1-AS1
ENSG00000237190	CDKN2AIPNL
ENSG00000237214	AL080243.4
ENSG00000237264	FTH1P11
ENSG00000237276	ANO7L1
ENSG00000237289	CKMT1B
ENSG00000237298	TTN-AS1
ENSG00000237310	AC008267.5
ENSG00000237350	CDC42P6
ENSG00000237356	AL365295.1
ENSG00000237357	BX088651.4
ENSG00000237380	HOXD-AS2
ENSG00000237399	PITRM1-AS1
ENSG00000237424	FOXD2-AS1
ENSG00000237438	CECR7
ENSG00000237441	RGL2
ENSG00000237452	BHMG1
ENSG00000237476	LINC01637
ENSG00000237489	C10orf143
ENSG00000237493	AC034102.1
ENSG00000237506	RPSAP15
ENSG00000237517	DGCR5
ENSG00000237523	LINC00857
ENSG00000237550	AC243919.1
ENSG00000237594	AP000251.1
ENSG00000237595	LINC01275
ENSG00000237596	AL138828.1
ENSG00000237638	LINC02245
ENSG00000237649	KIFC1
ENSG00000237651	C2orf74
ENSG00000237685	AL139039.3
ENSG00000237686	AL109615.3
ENSG00000237753	AC079922.2
ENSG00000237765	FAM200B
ENSG00000237773	AC073332.1
ENSG00000237813	AC002066.1
ENSG00000237819	CDK6-AS1
ENSG00000237840	FAM21FP
ENSG00000237842	SMU1P1
ENSG00000237854	LINC00674
ENSG00000237864	LINC00322
ENSG00000237883	DGUOK-AS1
ENSG00000237886	NALT1
ENSG00000237917	PARP4P1
ENSG00000237943	PRKCQ-AS1
ENSG00000237950	AL357079.1
ENSG00000237973	MTCO1P12
ENSG00000237975	FLG-AS1
ENSG00000237976	AL391069.2
ENSG00000237984	PTENP1
ENSG00000238000	AC116347.1
ENSG00000238005	AL391832.2
ENSG00000238045	AC009133.1
ENSG00000238058	AL355574.1
ENSG00000238062	SPATA3-AS1
ENSG00000238082	AC009948.1
ENSG00000238083	LRRC37A2
ENSG00000238105	GOLGA2P5
ENSG00000238120	LINC01589
ENSG00000238142	BX284668.5
ENSG00000238172	RPS2P35
ENSG00000238197	PAXBP1-AS1
ENSG00000238227	TMEM250
ENSG00000238228	OR7E7P
ENSG00000238250	ST6GAL2-IT1
ENSG00000238266	LINC00707
ENSG00000238287	AL603839.3
ENSG00000238578	SNORD4A
ENSG00000239213	NCK1-DT
ENSG00000239218	RPS20P22
ENSG00000239246	AC008026.1
ENSG00000239264	TXNDC5
ENSG00000239269	RPSAP4
ENSG00000239282	CASTOR1
ENSG00000239305	RNF103
ENSG00000239306	RBM14
ENSG00000239332	LINC01119
ENSG00000239382	ALKBH6
ENSG00000239389	PCDHA13
ENSG00000239407	Z68871.1
ENSG00000239462	AC091212.1
ENSG00000239521	CASTOR3
ENSG00000239523	MYLK-AS1
ENSG00000239559	RPL37P2
ENSG00000239569	KMT2E-AS1
ENSG00000239665	AL157392.3
ENSG00000239672	NME1
ENSG00000239697	TNFSF12
ENSG00000239779	WBP1
ENSG00000239789	MRPS17
ENSG00000239791	AC002310.2
ENSG00000239830	RPS4XP22
ENSG00000239857	GET4
ENSG00000239883	PARGP1
ENSG00000239887	C1orf226
ENSG00000239900	ADSL
ENSG00000239911	PRKAG2-AS1
ENSG00000239969	AC091390.5
ENSG00000240005	STIM2-AS1
ENSG00000240024	LINC00888
ENSG00000240053	LY6G5B
ENSG00000240065	PSMB9
ENSG00000240087	RPSAP12
ENSG00000240137	ERICH6-AS1
ENSG00000240184	PCDHGC3
ENSG00000240204	SMKR1
ENSG00000240207	AC080013.1
ENSG00000240225	ZNF542P
ENSG00000240230	COX19
ENSG00000240303	ACAD11
ENSG00000240311	AC004224.1
ENSG00000240342	RPS2P5
ENSG00000240344	PPIL3
ENSG00000240356	RPL23AP7
ENSG00000240366	RPL36AP45
ENSG00000240370	RPL13P5
ENSG00000240371	RPS4XP13
ENSG00000240376	AC010343.1
ENSG00000240429	LRRFIP1P1
ENSG00000240445	FOXO3B
ENSG00000240463	RPS19P3
ENSG00000240476	LINC00973
ENSG00000240489	SETP14
ENSG00000240498	CDKN2B-AS1
ENSG00000240541	TM4SF1-AS1
ENSG00000240602	AADACP1
ENSG00000240616	RPS6P25
ENSG00000240652	AP001024.1
ENSG00000240668	KRT8P36
ENSG00000240682	ISY1
ENSG00000240687	AC082651.1
ENSG00000240694	PNMA2
ENSG00000240771	ARHGEF25
ENSG00000240809	AC026877.1
ENSG00000240849	TMEM189
ENSG00000240857	RDH14
ENSG00000240875	LINC00886
ENSG00000240889	NDUFB2-AS1
ENSG00000240891	PLCXD2
ENSG00000240950	AC021074.1
ENSG00000240972	MIF
ENSG00000240990	HOXA11-AS
ENSG00000241015	TPM3P9
ENSG00000241058	NSUN6
ENSG00000241061	RPL5P1
ENSG00000241081	RPL22P2
ENSG00000241119	UGT1A9
ENSG00000241127	YAE1
ENSG00000241155	ARHGAP31-AS1
ENSG00000241255	AL136126.1
ENSG00000241258	CRCP
ENSG00000241288	LINC02614
ENSG00000241313	WWTR1-AS1
ENSG00000241316	SUCLG2-AS1
ENSG00000241322	CDRT1
ENSG00000241343	RPL36A
ENSG00000241352	AC007688.2
ENSG00000241370	RPP21
ENSG00000241388	HNF1A-AS1
ENSG00000241399	CD302
ENSG00000241411	AC104619.1
ENSG00000241468	ATP5MF
ENSG00000241472	PTPRG-AS1
ENSG00000241478	HSPA8P9
ENSG00000241484	ARHGAP8
ENSG00000241494	AL355032.1
ENSG00000241506	PSMC1P1
ENSG00000241511	RPS15AP24
ENSG00000241547	ACTG1P20
ENSG00000241549	GUSBP2
ENSG00000241553	ARPC4
ENSG00000241570	PAQR9-AS1
ENSG00000241627	UBQLN4P1
ENSG00000241635	UGT1A1
ENSG00000241685	ARPC1A
ENSG00000241741	RPL7AP30
ENSG00000241764	AC002467.1
ENSG00000241837	ATP5PO
ENSG00000241839	PLEKHO2
ENSG00000241852	C8orf58
ENSG00000241878	PISD
ENSG00000241889	AC079944.2
ENSG00000241935	HOGA1
ENSG00000241945	PWP2
ENSG00000241973	PI4KA
ENSG00000241990	PRR34-AS1
ENSG00000242071	RPL7AP6
ENSG00000242082	SLC5A4-AS1
ENSG00000242086	MUC20-OT1
ENSG00000242110	AMACR
ENSG00000242114	MTFP1
ENSG00000242125	SNHG3
ENSG00000242147	LINC02657
ENSG00000242173	ARHGDIG
ENSG00000242193	CRYZL2P
ENSG00000242242	NECTIN3-AS1
ENSG00000242247	ARFGAP3
ENSG00000242259	C22orf39
ENSG00000242262	AC092597.1
ENSG00000242265	PEG10
ENSG00000242294	STAG3L5P
ENSG00000242299	AC073861.1
ENSG00000242358	RPS21P4
ENSG00000242372	EIF6
ENSG00000242474	AC093627.5
ENSG00000242485	MRPL20
ENSG00000242498	ARPIN
ENSG00000242516	LINC00960
ENSG00000242553	AP001432.1
ENSG00000242574	HLA-DMB
ENSG00000242588	AC108010.1
ENSG00000242612	DECR2
ENSG00000242616	GNG10
ENSG00000242622	AC092910.3
ENSG00000242689	CNTF
ENSG00000242697	RPL5P12
ENSG00000242715	CCDC169
ENSG00000242732	RTL5
ENSG00000242747	AC090515.2
ENSG00000242802	AP5Z1
ENSG00000242814	AC113398.1
ENSG00000242849	ALDOAP1
ENSG00000242951	AC007182.2
ENSG00000242960	FTH1P23
ENSG00000242992	FTH1P4
ENSG00000243024	AC012158.1
ENSG00000243069	ARHGEF26-AS1
ENSG00000243137	PSG4
ENSG00000243147	MRPL33
ENSG00000243155	AL162431.1
ENSG00000243156	MICAL3
ENSG00000243176	AC092944.1
ENSG00000243181	AC087343.1
ENSG00000243199	AC115223.1
ENSG00000243224	AC006252.1
ENSG00000243232	PCDHAC2
ENSG00000243244	STON1
ENSG00000243279	PRAF2
ENSG00000243302	AC018638.4
ENSG00000243312	AC093827.1
ENSG00000243317	STMP1
ENSG00000243335	KCTD7
ENSG00000243364	EFNA4
ENSG00000243389	AC012442.3
ENSG00000243445	AC106820.1
ENSG00000243449	C4orf48
ENSG00000243477	NAA80
ENSG00000243479	MNX1-AS1
ENSG00000243517	AC024940.3
ENSG00000243547	HNRNPKP4
ENSG00000243566	UPK3B
ENSG00000243646	IL10RB
ENSG00000243660	ZNF487
ENSG00000243667	WDR92
ENSG00000243678	NME2
ENSG00000243679	AC018638.5
ENSG00000243680	RPL37P23
ENSG00000243701	DUBR
ENSG00000243710	CFAP57
ENSG00000243716	NPIPB5
ENSG00000243725	TTC4
ENSG00000243742	RPLP0P2
ENSG00000243753	HLA-L
ENSG00000243766	HOTTIP
ENSG00000243819	RN7SL832P
ENSG00000243829	AC011495.1
ENSG00000243859	RPL5P17
ENSG00000243902	FP325335.1
ENSG00000243926	TIPARP-AS1
ENSG00000243927	MRPS6
ENSG00000243943	ZNF512
ENSG00000243960	AL390195.2
ENSG00000243964	RPL23AP65
ENSG00000243970	PPIEL
ENSG00000244005	NFS1
ENSG00000244026	FAM86DP
ENSG00000244038	DDOST
ENSG00000244041	LINC01011
ENSG00000244045	TMEM199
ENSG00000244055	AC007566.1
ENSG00000244097	RPS4XP17
ENSG00000244119	PDCL3P4
ENSG00000244122	UGT1A7
ENSG00000244128	LINC01322
ENSG00000244151	AC010973.2
ENSG00000244165	P2RY11
ENSG00000244184	AC091153.3
ENSG00000244187	TMEM141
ENSG00000244219	TMEM225B
ENSG00000244242	IFITM10
ENSG00000244300	GATA2-AS1
ENSG00000244306	AL589743.1
ENSG00000244313	AC024293.1
ENSG00000244398	AC116533.1
ENSG00000244405	ETV5
ENSG00000244414	CFHR1
ENSG00000244459	AC147067.1
ENSG00000244462	RBM12
ENSG00000244486	SCARF2
ENSG00000244509	APOBEC3C
ENSG00000244538	AC098583.1
ENSG00000244558	KCNK15-AS1
ENSG00000244617	ASPRV1
ENSG00000244625	MIATNB
ENSG00000244627	TPTEP2
ENSG00000244649	LINC02086
ENSG00000244675	AC108676.1
ENSG00000244687	UBE2V1
ENSG00000244701	AC004918.1
ENSG00000244754	N4BP2L2
ENSG00000244879	GABPB1-AS1
ENSG00000244952	AC123768.2
ENSG00000244968	LIFR-AS1
ENSG00000245017	LINC02453
ENSG00000245025	AC107959.1
ENSG00000245060	LINC00847
ENSG00000245105	A2M-AS1
ENSG00000245146	MALINC1
ENSG00000245205	EEF1A1P4
ENSG00000245213	AC105285.1
ENSG00000245248	USP2-AS1
ENSG00000245275	SAP30L-AS1
ENSG00000245281	AC124242.1
ENSG00000245317	AC008393.1
ENSG00000245498	AP000866.1
ENSG00000245522	LINC02709
ENSG00000245532	NEAT1
ENSG00000245534	RORA-AS1
ENSG00000245556	SCAMP1-AS1
ENSG00000245571	FAM111A-DT
ENSG00000245573	BDNF-AS
ENSG00000245614	DDX11-AS1
ENSG00000245680	ZNF585B
ENSG00000245694	CRNDE
ENSG00000245750	DRAIC
ENSG00000245848	CEBPA
ENSG00000245849	RAD51-AS1
ENSG00000245904	AC025164.2
ENSG00000245910	SNHG6
ENSG00000245937	LINC01184
ENSG00000245958	AC093752.1
ENSG00000245975	AC090515.3
ENSG00000246067	RAB30-DT
ENSG00000246082	NUDT16P1
ENSG00000246089	AC016065.1
ENSG00000246090	AP002026.1
ENSG00000246174	KCTD21-AS1
ENSG00000246203	AL353807.3
ENSG00000246228	CASC8
ENSG00000246263	UBR5-AS1
ENSG00000246273	SBF2-AS1
ENSG00000246334	PRR7-AS1
ENSG00000246465	AC138904.1
ENSG00000246523	FZD4-DT
ENSG00000246560	UBE2D3-AS1
ENSG00000246582	AC100861.1
ENSG00000246596	AC139795.1
ENSG00000246640	PICART1
ENSG00000246695	RASSF8-AS1
ENSG00000246705	H2AJ
ENSG00000246763	RGMB-AS1
ENSG00000246889	AP000487.1
ENSG00000246898	LINC00920
ENSG00000246922	UBAP1L
ENSG00000246985	SOCS2-AS1
ENSG00000247011	AC005920.1
ENSG00000247077	PGAM5
ENSG00000247081	BAALC-AS1
ENSG00000247092	SNHG10
ENSG00000247095	MIR210HG
ENSG00000247121	AC009126.1
ENSG00000247134	AC090204.1
ENSG00000247137	AP000873.2
ENSG00000247151	CSTF3-DT
ENSG00000247240	UBL7-AS1
ENSG00000247271	ZBED5-AS1
ENSG00000247315	ZCCHC3
ENSG00000247317	LY6E-DT
ENSG00000247363	AC090061.1
ENSG00000247373	TMED2-DT
ENSG00000247400	DNAJC3-DT
ENSG00000247498	GPRC5D-AS1
ENSG00000247516	MIR4458HG
ENSG00000247556	OIP5-AS1
ENSG00000247572	CKMT2-AS1
ENSG00000247595	SPTY2D1OS
ENSG00000247596	TWF2
ENSG00000247626	MARS2
ENSG00000247627	MTND4P12
ENSG00000247675	LRP4-AS1
ENSG00000247679	AC139795.2
ENSG00000247708	STX18-AS1
ENSG00000247728	AC091057.3
ENSG00000247735	AC120114.1
ENSG00000247746	USP51
ENSG00000247774	PCED1B-AS1
ENSG00000247796	AC008966.1
ENSG00000247809	NR2F2-AS1
ENSG00000247828	TMEM161B-AS1
ENSG00000247853	AC006064.2
ENSG00000247934	AC022364.1
ENSG00000247950	SEC24B-AS1
ENSG00000248008	NRAV
ENSG00000248015	AC005329.1
ENSG00000248049	UBA6-AS1
ENSG00000248092	NNT-AS1
ENSG00000248098	BCKDHA
ENSG00000248099	INSL3
ENSG00000248124	RRN3P1
ENSG00000248161	AC098487.1
ENSG00000248180	GAPDHP60
ENSG00000248187	AC078850.1
ENSG00000248206	AC074194.1
ENSG00000248275	TRIM52-AS1
ENSG00000248278	SUMO2P17
ENSG00000248323	LUCAT1
ENSG00000248333	CDK11B
ENSG00000248334	WHAMMP2
ENSG00000248367	AC008610.1
ENSG00000248383	PCDHAC1
ENSG00000248415	GAPDHP61
ENSG00000248487	ABHD14A
ENSG00000248489	LINC02062
ENSG00000248508	SRP14-AS1
ENSG00000248527	MTATP6P1
ENSG00000248538	AC022784.1
ENSG00000248546	ANP32C
ENSG00000248569	AC026410.3
ENSG00000248593	DSTNP2
ENSG00000248626	GAPDHP40
ENSG00000248641	HMGA1P2
ENSG00000248690	HAS2-AS1
ENSG00000248712	CCDC153
ENSG00000248727	LINC01948
ENSG00000248771	SMIM31
ENSG00000248807	KRTAP9-12P
ENSG00000248866	USP46-AS1
ENSG00000248890	HHIP-AS1
ENSG00000248905	FMN1
ENSG00000248925	AC021087.1
ENSG00000248932	AC046134.2
ENSG00000249042	AC008771.1
ENSG00000249064	KRT18P25
ENSG00000249087	ZNF436-AS1
ENSG00000249115	HAUS5
ENSG00000249129	SUDS3P1
ENSG00000249158	PCDHA11
ENSG00000249196	TMEM132D-AS1
ENSG00000249199	AC026785.3
ENSG00000249242	TMEM150C
ENSG00000249264	EEF1A1P9
ENSG00000249279	LINC02057
ENSG00000249348	UGDH-AS1
ENSG00000249353	NPM1P27
ENSG00000249379	AL033397.2
ENSG00000249395	CASC9
ENSG00000249396	LINC02212
ENSG00000249459	ZNF286B
ENSG00000249471	ZNF324B
ENSG00000249550	LINC01234
ENSG00000249565	SERBP1P5
ENSG00000249572	AC034231.1
ENSG00000249592	AC139887.2
ENSG00000249599	BMPR1B-DT
ENSG00000249602	AL589765.4
ENSG00000249628	LINC00942
ENSG00000249637	AC008438.1
ENSG00000249641	HOXC13-AS
ENSG00000249673	NOP14-AS1
ENSG00000249684	AC106795.2
ENSG00000249685	AC079921.2
ENSG00000249738	AC008691.1
ENSG00000249740	OSMR-AS1
ENSG00000249855	EEF1A1P19
ENSG00000249859	PVT1
ENSG00000249863	AC021106.1
ENSG00000249867	LINC02742
ENSG00000249898	MCPH1-AS1
ENSG00000249915	PDCD6
ENSG00000249936	RAC1P2
ENSG00000249992	TMEM158
ENSG00000250012	AC079848.1
ENSG00000250041	AC069360.1
ENSG00000250067	YJEFN3
ENSG00000250073	AP000866.2
ENSG00000250091	DNAH10OS
ENSG00000250131	AC078881.1
ENSG00000250132	AC004803.1
ENSG00000250133	HOXC-AS2
ENSG00000250144	AC104619.3
ENSG00000250159	AC106791.1
ENSG00000250182	EEF1A1P13
ENSG00000250222	AC008443.5
ENSG00000250251	PKD1P6
ENSG00000250271	AC068647.2
ENSG00000250299	MRPS31P4
ENSG00000250303	LINC02762
ENSG00000250312	ZNF718
ENSG00000250317	SMIM20
ENSG00000250318	AC003072.1
ENSG00000250321	AC079140.2
ENSG00000250327	RPSAP70
ENSG00000250337	PURPL
ENSG00000250397	AP006623.1
ENSG00000250444	CCT5P1
ENSG00000250451	HOXC-AS1
ENSG00000250462	LRRC37BP1
ENSG00000250471	GMPSP1
ENSG00000250474	WBP1LP2
ENSG00000250479	CHCHD10
ENSG00000250509	AC034213.1
ENSG00000250510	GPR162
ENSG00000250519	AP002784.1
ENSG00000250526	CCT6P2
ENSG00000250538	AC104407.1
ENSG00000250539	KRT8P33
ENSG00000250546	AC079160.1
ENSG00000250565	ATP6V1E2
ENSG00000250571	GLI4
ENSG00000250616	AC012645.1
ENSG00000250634	LINC01182
ENSG00000250644	AC068580.4
ENSG00000250697	AC010343.3
ENSG00000250708	LINC02269
ENSG00000250714	AC100861.2
ENSG00000250731	TPM3P6
ENSG00000250742	LINC02381
ENSG00000250799	PRODH2
ENSG00000250802	ZBED3-AS1
ENSG00000250838	AC091133.3
ENSG00000250859	HNRNPKP1
ENSG00000250896	RNPS1P1
ENSG00000250899	AC125807.2
ENSG00000250903	GMDS-DT
ENSG00000250959	GLUD1P3
ENSG00000250982	GAPDHP35
ENSG00000250986	LINC02600
ENSG00000250988	SNHG21
ENSG00000250999	AC136604.3
ENSG00000251003	ZFPM2-AS1
ENSG00000251022	THAP9-AS1
ENSG00000251127	AC091173.1
ENSG00000251129	LINC02506
ENSG00000251131	AC025171.3
ENSG00000251136	AF117829.1
ENSG00000251138	AC090015.1
ENSG00000251143	AP002490.1
ENSG00000251161	AC020661.1
ENSG00000251169	LINC01843
ENSG00000251192	ZNF674
ENSG00000251209	LINC00923
ENSG00000251239	AC004590.1
ENSG00000251254	GTF2F2P1
ENSG00000251322	SHANK3
ENSG00000251359	WWC2-AS2
ENSG00000251364	AC107884.1
ENSG00000251365	LINC02236
ENSG00000251369	ZNF550
ENSG00000251417	AC145285.2
ENSG00000251432	LINC02615
ENSG00000251442	LINC01094
ENSG00000251474	RPL32P3
ENSG00000251493	FOXD1
ENSG00000251533	LINC00605
ENSG00000251537	AC005324.3
ENSG00000251550	AC091133.5
ENSG00000251562	MALAT1
ENSG00000251580	LINC02482
ENSG00000251584	AC096751.2
ENSG00000251593	MSNP1
ENSG00000251602	AL928654.1
ENSG00000251615	AC104825.1
ENSG00000251664	PCDHA12
ENSG00000251667	BRCC3P1
ENSG00000251669	FAM86EP
ENSG00000252690	AC105339.2
ENSG00000252965	AC016959.1
ENSG00000253106	AC090198.1
ENSG00000253187	HOXA10-AS
ENSG00000253200	AC037459.2
ENSG00000253210	AC040970.1
ENSG00000253227	AC090192.2
ENSG00000253250	C8orf88
ENSG00000253251	SHLD3
ENSG00000253256	AC134043.2
ENSG00000253270	AC090541.1
ENSG00000253276	CCDC71L
ENSG00000253293	HOXA10
ENSG00000253305	PCDHGB6
ENSG00000253307	AC011676.1
ENSG00000253320	AZIN1-AS1
ENSG00000253341	AC115837.1
ENSG00000253352	TUG1
ENSG00000253368	TRNP1
ENSG00000253392	AC119403.1
ENSG00000253395	AP003469.2
ENSG00000253404	AC034243.1
ENSG00000253428	LINC01942
ENSG00000253438	PCAT1
ENSG00000253485	PCDHGA5
ENSG00000253506	NACA2
ENSG00000253537	PCDHGA7
ENSG00000253540	FAM86HP
ENSG00000253552	HOXA-AS2
ENSG00000253559	OSGEPL1-AS1
ENSG00000253570	RNF5P1
ENSG00000253616	AC107959.3
ENSG00000253626	EIF5AL1
ENSG00000253633	AP002852.1
ENSG00000253636	AC022893.1
ENSG00000253666	AP000424.1
ENSG00000253669	GASAL1
ENSG00000253671	AC027117.1
ENSG00000253676	TAGLN2P1
ENSG00000253696	KBTBD11-OT1
ENSG00000253710	ALG11
ENSG00000253716	MINCR
ENSG00000253719	ATXN7L3B
ENSG00000253729	PRKDC
ENSG00000253731	PCDHGA6
ENSG00000253738	OTUD6B-AS1
ENSG00000253741	LNCOC1
ENSG00000253764	AC019257.1
ENSG00000253771	TPTE2P1
ENSG00000253785	AC008429.2
ENSG00000253796	AC104248.1
ENSG00000253802	SIRLNT
ENSG00000253878	AC087752.3
ENSG00000253948	VPS13B-DT
ENSG00000253953	PCDHGB4
ENSG00000253958	CLDN23
ENSG00000253978	AC026689.1
ENSG00000253982	AC100810.1
ENSG00000254004	ZNF260
ENSG00000254023	PKMP4
ENSG00000254027	AC009902.2
ENSG00000254087	LYN
ENSG00000254093	PINX1
ENSG00000254109	RBPMS-AS1
ENSG00000254166	CASC19
ENSG00000254206	NPIPB11
ENSG00000254207	AC100797.1
ENSG00000254221	PCDHGB1
ENSG00000254244	PAICSP4
ENSG00000254285	KRT8P3
ENSG00000254290	AC124067.4
ENSG00000254332	AF201337.1
ENSG00000254367	AC087269.1
ENSG00000254373	AC112191.2
ENSG00000254389	RHPN1-AS1
ENSG00000254402	LRRC24
ENSG00000254416	LINC02732
ENSG00000254427	LINC02696
ENSG00000254469	AP002495.1
ENSG00000254470	AP5B1
ENSG00000254473	AL354920.1
ENSG00000254480	LINC02749
ENSG00000254505	CHMP4A
ENSG00000254531	AP001816.1
ENSG00000254554	AC080023.1
ENSG00000254595	AC084337.1
ENSG00000254598	CSNK2A3
ENSG00000254602	AP000662.1
ENSG00000254607	AP001783.1
ENSG00000254612	AP001000.1
ENSG00000254614	AP003068.2
ENSG00000254615	AC027031.2
ENSG00000254632	AP003119.1
ENSG00000254635	WAC-AS1
ENSG00000254639	AC116021.1
ENSG00000254682	AP002387.2
ENSG00000254685	FPGT
ENSG00000254726	MEX3A
ENSG00000254759	NAP1L1P1
ENSG00000254783	AP003084.1
ENSG00000254788	CKLF-CMTM1
ENSG00000254815	LMNTD2-AS1
ENSG00000254827	SLC22A18AS
ENSG00000254837	AP001372.2
ENSG00000254854	AP003390.1
ENSG00000254858	MPV17L2
ENSG00000254859	AC067930.3
ENSG00000254860	TMEM9B-AS1
ENSG00000254872	LINC02688
ENSG00000254893	AC113404.3
ENSG00000254901	BORCS8
ENSG00000254910	AC136475.2
ENSG00000254986	DPP3
ENSG00000254991	AC124276.1
ENSG00000254996	ANKHD1-EIF4EBP3
ENSG00000254999	BRK1
ENSG00000255020	AF131216.3
ENSG00000255031	AP002807.1
ENSG00000255046	AC069185.1
ENSG00000255062	AP001318.2
ENSG00000255087	AP001993.1
ENSG00000255100	AP003119.2
ENSG00000255112	CHMP1B
ENSG00000255121	CCDC84-DT
ENSG00000255135	AP002360.2
ENSG00000255139	AP000442.1
ENSG00000255145	STX17-AS1
ENSG00000255150	EID3
ENSG00000255153	TOLLIP-AS1
ENSG00000255182	AC084125.2
ENSG00000255198	SNHG9
ENSG00000255200	PGAM1P8
ENSG00000255224	AC109322.1
ENSG00000255248	MIR100HG
ENSG00000255277	ABCC6P2
ENSG00000255282	WTAPP1
ENSG00000255284	AP006621.3
ENSG00000255302	EID1
ENSG00000255317	AP002833.2
ENSG00000255320	AP000759.1
ENSG00000255326	AP001922.5
ENSG00000255346	NOX5
ENSG00000255398	HCAR3
ENSG00000255408	PCDHA3
ENSG00000255455	AP003486.1
ENSG00000255458	AC108471.3
ENSG00000255468	AP001107.9
ENSG00000255495	AC145124.1
ENSG00000255507	UVRAG-DT
ENSG00000255508	AP002990.1
ENSG00000255517	AP002748.4
ENSG00000255529	POLR2M
ENSG00000255561	FDXACB1
ENSG00000255568	BRWD1-AS2
ENSG00000255571	MIR9-3HG
ENSG00000255622	PCDHB17P
ENSG00000255624	C10orf88B
ENSG00000255642	PABPC1P4
ENSG00000255644	AC010185.1
ENSG00000255717	SNHG1
ENSG00000255737	AGAP2-AS1
ENSG00000255769	GOLGA2P10
ENSG00000255774	LINC02747
ENSG00000255836	AC131206.1
ENSG00000255856	AC069503.1
ENSG00000255857	PXN-AS1
ENSG00000255874	LINC00346
ENSG00000255893	AP000786.1
ENSG00000255967	HADHAP2
ENSG00000255992	AC131009.1
ENSG00000256034	AP002770.1
ENSG00000256043	CTSO
ENSG00000256050	AL583722.1
ENSG00000256053	COA8
ENSG00000256060	TRAPPC2B
ENSG00000256061	DNAAF4
ENSG00000256073	URB1-AS1
ENSG00000256087	ZNF432
ENSG00000256092	SBNO1-AS1
ENSG00000256116	AP001453.2
ENSG00000256124	LINC01152
ENSG00000256139	AC007637.1
ENSG00000256151	ADGRD1-AS1
ENSG00000256223	ZNF10
ENSG00000256235	SMIM3
ENSG00000256238	SUPT16HP1
ENSG00000256268	LINC02454
ENSG00000256269	HMBS
ENSG00000256294	ZNF225
ENSG00000256338	RPL41P2
ENSG00000256341	AP006333.2
ENSG00000256356	HSPA8P5
ENSG00000256433	AC005840.2
ENSG00000256525	POLG2
ENSG00000256537	SMIM10L1
ENSG00000256542	AC148477.2
ENSG00000256546	AC156455.1
ENSG00000256576	LINC02361
ENSG00000256594	AC010186.2
ENSG00000256615	AC010197.1
ENSG00000256616	AP002414.2
ENSG00000256628	ZBTB11-AS1
ENSG00000256663	AC112777.1
ENSG00000256683	ZNF350
ENSG00000256745	AP002784.2
ENSG00000256751	PLBD1-AS1
ENSG00000256802	AC022613.1
ENSG00000256806	C17orf100
ENSG00000256940	PPP1R14B-AS1
ENSG00000256943	AC148477.3
ENSG00000256955	AC131009.2
ENSG00000256968	SNRPEP2
ENSG00000257027	AC010186.3
ENSG00000257038	AP002761.3
ENSG00000257086	AP001453.4
ENSG00000257093	DENND11
ENSG00000257103	LSM14A
ENSG00000257108	NHLRC4
ENSG00000257122	RRN3P3
ENSG00000257135	ODC1-DT
ENSG00000257137	LINC02874
ENSG00000257167	TMPO-AS1
ENSG00000257218	GATC
ENSG00000257252	AC124947.1
